coin_value_eur;timestamp
5846.6;1535654890024
5841.6;1535654993634
5843.5;1535655097738
5846.2;1535655202674
5839.9;1535655307332
5839.9;1535655411509
5842.5;1535655516232
5848.1;1535655620909
5848.1;1535655724346
5856.8;1535655828356
5856.7;1535655932274
5856.8;1535656036263
5857;1535656139867
5860.4;1535656244522
5858.3;1535656348506
5856.9;1535656452634
5856.9;1535656557490
5849.4;1535656660633
5847.8;1535656765451
5850.4;1535656869339
5856.1;1535656973639
5857.7;1535657078521
5856.5;1535657182651
5856.5;1535657286261
5854.3;1535657389869
5850.8;1535657494235
5847.9;1535657597839
5837;1535657703978
5844.6;1535657807877
5841.4;1535657911440
5841.3;1535658015334
5838.6;1535658120858
5841.9;1535658225956
5841.5;1535658329049
5847.5;1535658432986
5847.5;1535658537526
5847.3;1535658642169
5846.8;1535658746242
5849.7;1535658850198
5845.9;1535658953867
5845.5;1535659057512
5840.7;1535659161700
5839.8;1535659265981
5831.9;1535659371846
5830.3;1535659476330
5830.3;1535659580245
5839.9;1535659684243
5843.2;1535659788997
5850.2;1535659892444
5845;1535659996377
5859.8;1535660101282
5871.5;1535660204810
5878;1535660308166
5889.1;1535660412169
5886;1535660516735
5890;1535660620430
5902.8;1535660724927
5906;1535660828324
5911;1535660932172
5906.1;1535661036444
5913.6;1535661139779
5912.2;1535661245175
5916.9;1535661349271
5916.9;1535661453978
5913.4;1535661557897
5919.2;1535661662338
5929.3;1535661765947
5940.8;1535661869843
5939.4;1535661974027
5940.1;1535662077555
5931.2;1535662181982
5919.4;1535662286090
5927.5;1535662392401
5928.6;1535662600765
5928.6;1535662704940
5928.5;1535662808288
5928.5;1535662912682
5930;1535663016706
5930.3;1535663120642
5931;1535663225145
5934;1535663329143
5934.8;1535663433139
5929;1535663537785
5928.7;1535663642145
5928.8;1535663746186
5920.5;1535663850287
5925.2;1535663953339
5924.9;1535664058048
5924.2;1535664162446
5939;1535664266571
5934.2;1535664370414
5943.2;1535664474847
5939.9;1535664578981
5951.3;1535664682874
5963;1535664787902
5965.2;1535664891841
5956.8;1535664995446
5947.1;1535665099239
5953.9;1535665202980
5958.4;1535665307689
5958.5;1535665411330
5962;1535665515635
5961.9;1535665619584
5957.5;1535665723850
5958.8;1535665828246
5955.2;1535665932336
5950;1535666037144
5956.2;1535666142033
5947.2;1535666245717
5940;1535666349278
5950.2;1535666453059
5954.3;1535666557760
5956.6;1535666661761
5955.8;1535666765379
5957;1535666868943
5951.7;1535666972947
5952.6;1535667076857
5951;1535667180453
5940.8;1535667284333
5939;1535667388163
5936.9;1535667493287
5936.8;1535667597884
5936.9;1535667701876
5938.9;1535667805647
5938.8;1535667909774
5938.4;1535668014853
5939.9;1535668118655
5939.9;1535668223451
5948.8;1535668327956
5947.8;1535668432644
5949.9;1535668536332
5942.3;1535668640453
5946.1;1535668745253
5946.1;1535668848333
5946.1;1535668952510
5946;1535669056473
5946.1;1535669160453
5946;1535669264471
5939.9;1535669368977
5939.6;1535669472797
5938;1535669576897
5936.1;1535669680837
5936.6;1535669785253
5936.6;1535669889253
5942.4;1535669994192
5939.9;1535670097811
5940.3;1535670201982
5940.3;1535670305871
5940.1;1535670410791
5941.9;1535670516146
5940;1535670620043
5939.9;1535670723303
5940;1535670827467
5939.9;1535670931643
5937.9;1535671035506
5937.5;1535671139224
5936.7;1535671242557
5937.5;1535671347444
5937.5;1535671450650
5939.3;1535671554262
5941.8;1535671658510
5945.8;1535671762533
5945.9;1535671868163
5945.9;1535671972455
5946;1535672076257
5949.9;1535672180438
5949.6;1535672284643
5969.9;1535672388262
5968.1;1535672492462
5976.4;1535672596645
5977;1535672700646
5975.8;1535672805150
5975.8;1535672909202
5979.7;1535673013052
5979.9;1535673116865
5985;1535673221642
5985;1535673326448
5979.9;1535673430879
5980.8;1535673535280
5971.4;1535673638954
5970.1;1535673742836
5970.6;1535673847868
5972.2;1535673951052
5972.3;1535674055330
5972.3;1535674158977
5978;1535674262799
5976.1;1535674366547
5976.2;1535674470975
5976.2;1535674574867
5976.2;1535674679383
5976.2;1535674783277
5972.8;1535674887472
5971.7;1535674991065
5971.7;1535675095845
5973.3;1535675199308
5974.1;1535675303151
5974;1535675408265
5974.2;1535675512868
5974.2;1535675616709
5974.1;1535675721068
5967.7;1535675826099
5965.4;1535675929467
5964.6;1535676033773
5963.6;1535676138123
5963.5;1535676242346
5963.6;1535676346815
5964.2;1535676450380
5969.8;1535676554928
5967.7;1535676658817
5966.9;1535676762977
5956.2;1535676867586
5956.9;1535676970993
5955.3;1535677074619
5949.8;1535677178802
5954.6;1535677283645
5951.7;1535677387643
5945.5;1535677492066
5953.6;1535677595649
5953.6;1535677700436
5950.1;1535677804063
5954.6;1535677908269
5954.6;1535678014118
5955;1535678117469
5962;1535678222466
5961.3;1535678326979
5961.3;1535678430614
5961.3;1535678535257
5961.4;1535678638944
5961.4;1535678742979
5961.4;1535678847166
5961.4;1535678951299
5961.4;1535679055145
5961.4;1535679159329
5961.4;1535679263467
5961;1535679367332
5960.2;1535679470706
5960.6;1535679574330
5959.8;1535679678270
5960.4;1535679782155
5959.2;1535679885864
5958.7;1535679989647
5954.8;1535680093647
5946.6;1535680197648
5950;1535680301934
5950;1535680405518
5938.6;1535680509338
5942.6;1535680613028
5942.6;1535680717364
5939.8;1535680821316
5947.9;1535680924670
5947.7;1535681028645
5947.7;1535681132270
5946.6;1535681235684
5946.4;1535681339472
5944.3;1535681444323
5942;1535681547746
5943.7;1535681651770
5937.2;1535681755978
5939.1;1535681859674
5939;1535681963566
5942.6;1535682067183
5944.3;1535682170510
5948.3;1535682274166
5948.4;1535682377787
5947.2;1535682481640
5947.2;1535682586356
5949.9;1535682690999
5957.2;1535682793868
5959.9;1535682897470
5961.4;1535683001332
5960.2;1535683105334
5960.2;1535683209275
5962.1;1535683312948
5962.1;1535683417491
5963.9;1535683521286
5963.9;1535683625487
5961.7;1535683729146
5961.7;1535683832517
5961.6;1535683935870
5961;1535684039732
5961;1535684143327
5952.3;1535684247275
5953.1;1535684352162
5954.7;1535684456035
5954.8;1535684559880
5954.8;1535684664977
5960;1535684768648
5960;1535684872784
5961.2;1535684977095
5962.7;1535685080646
5963.8;1535685184346
5962.8;1535685287691
5958.7;1535685391088
5958;1535685494966
5954.2;1535685598330
5956.2;1535685701978
5959.6;1535685805834
5957.7;1535685909736
5957.6;1535686015168
5950.3;1535686118675
5954.6;1535686222330
5954.9;1535686326275
5955;1535686429672
5955;1535686533478
5955.3;1535686638069
5955.5;1535686742076
5955.5;1535686847060
5960.1;1535686950331
5962.2;1535687054237
5964.9;1535687157914
5965.3;1535687261580
5963;1535687364976
5962.8;1535687468362
5965;1535687571758
5966.4;1535687675156
5966.4;1535687778473
5966.9;1535687882274
5965;1535687985646
5965;1535688090874
5969.9;1535688194242
5969.9;1535688298339
5969.8;1535688403149
5969.9;1535688507002
5969.9;1535688610704
5969.9;1535688714577
5967.9;1535688819055
5965.6;1535688922488
5965.7;1535689025873
5965.5;1535689129270
5967.9;1535689233299
5967.6;1535689337301
5967.6;1535689441886
5967.1;1535689544796
5967;1535689649178
5967;1535689752645
5963;1535689856980
5967;1535689961594
5968.9;1535690065473
5968.8;1535690171118
5967;1535690274727
5967.3;1535690378330
5969.9;1535690483033
5981.5;1535690586804
5989.2;1535690690183
5985;1535690793876
5985.1;1535690897830
5985.1;1535691001486
5985;1535691105848
5985.1;1535691209146
5990;1535691313145
5994.9;1535691417076
5999;1535691521273
5994.9;1535691625149
5996.3;1535691729831
5996.4;1535691833143
5996.3;1535691937224
5986.7;1535692041079
5988.1;1535692145084
5988.1;1535692248663
5996;1535692353783
5997;1535692459464
5994.4;1535692562977
5993.4;1535692667145
5988.4;1535692771656
5988.3;1535692875258
5983;1535692980388
5975;1535693084114
5981;1535693188909
5981;1535693294030
5980.8;1535693397736
5985.7;1535693501878
5982.4;1535693606539
5980;1535693710076
5982.2;1535693815299
5983.9;1535693919570
5983.4;1535694023978
5989;1535694127896
5990;1535694231476
5989.8;1535694335328
5989.8;1535694439974
5989.9;1535694545057
5989.8;1535694648172
5987.6;1535694751792
5987.4;1535694855651
5980;1535695064822
5983.8;1535695168720
5984.6;1535695272526
5984.9;1535695376078
5984.6;1535695480061
5980.2;1535695583955
5980.1;1535695688280
5980.1;1535695792331
5980.2;1535695895645
5976.6;1535695999524
5977.8;1535696104740
5975.8;1535696207945
5965.9;1535696311544
5967.4;1535696415145
5973.8;1535696519498
5973;1535696623645
5973.1;1535696727646
5973.1;1535696831233
5973.9;1535696936630
5975.9;1535697040946
5980.1;1535697145977
5982.6;1535697249909
5982.6;1535697353607
5983.2;1535697458359
5985.6;1535697563509
5985.3;1535697668904
5985;1535697773242
5982.4;1535697876783
5982.1;1535697981277
5982.2;1535698085478
5986.2;1535698190571
5985.4;1535698293946
5982.1;1535698397337
5982.5;1535698501328
5983.2;1535698605977
5986.1;1535698710415
5987.2;1535698813343
5990;1535698917905
5989;1535699021477
5988;1535699126514
5979.1;1535699229907
5980.9;1535699333722
5979.9;1535699437880
5979.9;1535699541989
5980;1535699646018
5979;1535699750546
5974;1535699854693
5973.8;1535699959397
5970.9;1535700063298
5975;1535700168081
5975.8;1535700272278
5977.5;1535700377300
5977.7;1535700481220
5970.1;1535700586129
5967.3;1535700689726
5961.1;1535700794052
5955.1;1535700897878
5962.8;1535701001479
5960.2;1535701105078
5957.6;1535701208689
5965.6;1535701313434
5959.7;1535701417644
5958.1;1535701522279
5957.3;1535701626159
5957.3;1535701730329
5957.2;1535701834646
5957.1;1535701939154
5957;1535702042807
5954.1;1535702146678
5952.6;1535702251161
5950.8;1535702355319
5957.2;1535702458646
5964.5;1535702562479
5966;1535702666384
5962.7;1535702770346
5962.2;1535702875894
5960.3;1535702979743
5960.8;1535703083398
5963.3;1535703187923
5966.1;1535703291879
5969.5;1535703395513
5970.4;1535703499879
5973.4;1535703603583
5970.8;1535703707514
5976;1535703812745
5975.9;1535703917947
5970.7;1535704021777
5969.7;1535704125793
5970.3;1535704230078
5971.3;1535704334573
5973.5;1535704437946
5973.5;1535704541335
5971.6;1535704644738
5975.4;1535704749887
5976.3;1535704854776
5974;1535704957876
5973.1;1535705062807
5974.6;1535705167687
5972.2;1535705270897
5970.3;1535705375513
5970.3;1535705479686
5969.8;1535705583298
5962.9;1535705687954
5969.8;1535705791145
5960.2;1535705895874
5952.9;1535705999877
5950.8;1535706103477
5943.9;1535706206842
5941.5;1535706310713
5950.1;1535706414878
5950;1535706518871
5943.7;1535706623036
5942.9;1535706726900
5936.4;1535706831691
5943.8;1535706935799
5947.6;1535707039733
5947;1535707143333
5947.3;1535707247698
5950.3;1535707352657
5951.9;1535707456448
5956;1535707559880
5956.4;1535707663822
5957.1;1535707767767
5955.8;1535707871646
5957.4;1535707976980
5957.8;1535708080835
5954.3;1535708186048
5952.6;1535708291028
5952.3;1535708395569
5953.9;1535708499772
5953.2;1535708604699
5953.1;1535708709792
5955.4;1535708812711
5956.3;1535708916294
5955.4;1535709019909
5955.4;1535709124443
5957.8;1535709228585
5958.8;1535709333007
5955;1535709436476
5953.2;1535709540162
5954.8;1535709644085
5955;1535709747651
5955;1535709851649
5955.1;1535709955355
5956;1535710059262
5959.9;1535710163097
5960.9;1535710268286
5962.3;1535710371494
5964.6;1535710475860
5966.2;1535710580192
5965.1;1535710684479
5967.4;1535710788331
5964.3;1535710892226
5961.6;1535710995876
5959.2;1535711100493
5961.3;1535711204245
5953.6;1535711307756
5957.3;1535711411961
5954.6;1535711630166
5952;1535711734278
5949.7;1535711838167
5949.9;1535711942076
5951.4;1535712045515
5951.4;1535712149146
5946.1;1535712253330
5942.4;1535712357178
5943.6;1535712461752
5944;1535712565205
5945.1;1535712669297
5945.1;1535712773075
5949.4;1535712877078
5951.6;1535712981645
5950.7;1535713085586
5956.8;1535713190165
5957.1;1535713294191
5956.1;1535713398134
5956.1;1535713502726
5958.2;1535713606115
5966.5;1535713710167
5968.1;1535713814849
5968.8;1535713918687
5965;1535714022699
5964.9;1535714126656
5965;1535714229977
5970.3;1535714333888
5976;1535714437989
5977;1535714542137
5975;1535714645771
5973.1;1535714749730
5974.5;1535714853748
5982.9;1535714957447
5983;1535715061646
5983.1;1535715165782
5983.2;1535715270164
5981.1;1535715374263
5981.2;1535715478399
5981.3;1535715582280
5981.2;1535715686181
5981.2;1535715789896
5973.6;1535715893715
5972.4;1535715998075
5969;1535716101644
5968.9;1535716206855
5969;1535716309681
5961.6;1535716413699
5961.6;1535716518535
5967.7;1535716622165
5967.8;1535716725882
5973.5;1535716829732
5975;1535716934648
5975.4;1535717038881
5971.1;1535717142727
5970.1;1535717246881
5966;1535717351007
5966;1535717454862
5963.2;1535717559147
5963.5;1535717662858
5961.5;1535717767301
5958.7;1535717873426
5958.8;1535717976874
5960;1535718082477
5961.2;1535718186478
5958.5;1535718290710
5956.7;1535718394678
5956.6;1535718500301
5950.5;1535718604479
5926;1535718708341
5931.4;1535718812749
5932.5;1535718917137
5938.7;1535719021478
5937.6;1535719125647
5933.3;1535719229880
5929.7;1535719333832
5930.9;1535719439304
5935;1535719543661
5937;1535719646880
5936.6;1535719751173
5933.3;1535719854803
5915.5;1535719958718
5929;1535720062876
5929.6;1535720166975
5933.5;1535720271393
5932.4;1535720375296
5930.6;1535720478981
5939.3;1535720582811
5938.3;1535720686960
5939.3;1535720791077
5935.6;1535720895329
5935.6;1535720999336
5944.5;1535721103149
5940.7;1535721207864
5940.7;1535721310994
5940.9;1535721414945
5942.1;1535721518878
5945.1;1535721623332
5938.8;1535721726946
5939;1535721831553
5938.1;1535721936277
5939.4;1535722040644
5945.6;1535722144477
5940.5;1535722248945
5947;1535722352804
5947.3;1535722457148
5947.2;1535722561787
5947.1;1535722666008
5947.1;1535722769523
5945.3;1535722873989
5947.1;1535722978395
5945;1535723082512
5944.9;1535723186697
5943.3;1535723290278
5943.5;1535723394166
5939.9;1535723498445
5943.6;1535723602621
5943.6;1535723706484
5943.6;1535723810145
5945;1535723914879
5945;1535724017999
5951.4;1535724122344
5951.8;1535724226237
5953;1535724329629
5954.8;1535724433949
5952.8;1535724537957
5952.6;1535724641825
5947.9;1535724745979
5947.7;1535724850881
5947.3;1535724954079
5947.9;1535725059193
5957.2;1535725163332
5957.8;1535725267161
5957.7;1535725370822
5948.2;1535725475178
5946.8;1535725581096
5948.6;1535725684228
5948.4;1535725789366
5949.1;1535725892749
5948.9;1535725996910
5953.1;1535726101086
5948.1;1535726204515
5944.2;1535726309550
5949.1;1535726413156
5951.4;1535726517825
5949.2;1535726621644
5945.2;1535726725584
5951.1;1535726829978
5948.2;1535726934945
5940;1535727039048
5940.1;1535727142180
5940.1;1535727245580
5940.1;1535727350216
5937.1;1535727453915
5937;1535727557747
5958.4;1535727662563
5978.9;1535727765953
5987.6;1535727869818
5988;1535727973976
5983.9;1535728078079
5982.3;1535728182146
5980;1535728285858
5977.3;1535728390972
5987.9;1535728495146
5996.4;1535728599163
6000;1535728702880
5994.6;1535728806980
5990;1535728910827
5987;1535729014534
5991.4;1535729118734
5994.5;1535729222477
5999.9;1535729327767
5999.9;1535729431952
5996.9;1535729535478
5996.9;1535729639391
5987;1535729743482
5997.9;1535729847646
5997.8;1535729951895
5998;1535730055478
5999.6;1535730160204
5999.4;1535730263331
5999.6;1535730368332
5999.3;1535730472331
5998.6;1535730576339
5992.5;1535730679975
5997;1535730783592
5993.8;1535730888630
5991.6;1535730993258
5992;1535731098080
5987.2;1535731201170
5985.6;1535731305185
5984.7;1535731409200
5984.8;1535731513089
5991.6;1535731617007
5991.3;1535731721477
5990;1535731825330
5999.9;1535731930003
6000;1535732033339
6004.7;1535732139212
5992.4;1535732243148
5992.3;1535732347078
5996.4;1535732451788
5998.2;1535732556162
6000;1535732659482
6001.1;1535732764890
6006.1;1535732868560
6020;1535732972327
6019.9;1535733076217
6017.3;1535733179946
6017.3;1535733283331
6017.6;1535733387301
6017.9;1535733491879
6018.6;1535733596029
6021.5;1535733699646
6019;1535733804254
6018.1;1535733908363
6023.9;1535734011986
6018.2;1535734115878
6023.9;1535734219528
6025.2;1535734323660
6025;1535734428159
6025;1535734532329
6018.2;1535734639009
6021.1;1535734742228
6021.8;1535734845893
6018;1535734950329
6012.6;1535735054167
6015.2;1535735158211
6014.9;1535735262799
6015.5;1535735366704
6015;1535735470335
6015;1535735574277
6016;1535735678378
6016.4;1535735782011
6012.6;1535735886056
6016.2;1535735989687
6023.1;1535736093317
6031.7;1535736197330
6039.8;1535736301148
6039.8;1535736405238
6036.6;1535736509125
6038.4;1535736613516
6040;1535736718036
6051.4;1535736821591
6054.4;1535736925708
6048.8;1535737029839
6048.8;1535737133730
6045;1535737237445
6052.3;1535737341490
6054.2;1535737446080
6059.9;1535737549981
6059;1535737654186
6059.9;1535737757978
6062;1535737861618
6069.5;1535737965647
6079.3;1535738070202
6069.8;1535738175145
6070.2;1535738279493
6062.1;1535738383678
6064.2;1535738488168
6066;1535738592082
6066.9;1535738696392
6070;1535738800297
6083.6;1535738905145
6086.3;1535739008882
6088.3;1535739114049
6089.6;1535739218209
6089.9;1535739321785
6082.2;1535739425801
6067.1;1535739530395
6069.9;1535739633978
6069.9;1535739737910
6069.9;1535739841786
6070;1535739946338
6069.9;1535740049944
6075.1;1535740154682
6076.8;1535740258681
6064.9;1535740362581
6058.8;1535740466929
6051;1535740570617
6054;1535740675250
6056.8;1535740779706
6053.6;1535740883535
6058;1535740987481
6057.7;1535741091141
6057.2;1535741194886
6063.6;1535741298889
6065.4;1535741402979
6072.1;1535741506940
6072.6;1535741610882
6069.2;1535741715002
6065.4;1535741818946
6061.7;1535741923295
6060.6;1535742027685
6043.2;1535742131534
6044;1535742237251
6044.9;1535742340739
6044.9;1535742444340
6045;1535742549624
6043.4;1535742654281
6046.2;1535742758144
6044;1535742864002
6043.8;1535742967983
6049.9;1535743072083
6048.9;1535743175880
6048.9;1535743279246
6048.8;1535743383498
6049.9;1535743487445
6055;1535743591818
6058.4;1535743695363
6058;1535743798982
6058;1535743903105
6051.3;1535744006725
6048.6;1535744110979
6050.4;1535744214812
6050.4;1535744318682
6053.4;1535744423785
6053.5;1535744528976
6053.4;1535744634124
6051;1535744738452
6052.9;1535744844211
6052.9;1535744948066
6052.9;1535745052193
6053;1535745156074
6053;1535745260521
6053.1;1535745363649
6053.3;1535745468441
6053;1535745571881
6053.1;1535745676588
6053.5;1535745779945
6053.5;1535745883780
6053.5;1535745988739
6056.7;1535746092990
6056.6;1535746196881
6053.3;1535746301803
6055;1535746405907
6057.1;1535746509261
6058.5;1535746613225
6059.9;1535746717120
6059;1535746821005
6059.9;1535746924683
6061.7;1535747028791
6061.8;1535747132988
6063.9;1535747236329
6063.4;1535747340035
6059.8;1535747443658
6059.9;1535747556286
6064.8;1535747661156
6060.6;1535747765086
6059.9;1535747870050
6059.9;1535747973331
6061.4;1535748078363
6060.3;1535748182577
6060.3;1535748287992
6060.3;1535748392024
6059;1535748496086
6053.4;1535748599685
6053.4;1535748703309
6050;1535748807897
6041;1535748913400
6052.3;1535749016582
6052.7;1535749120980
6054.7;1535749225083
6045.2;1535749328698
6043.8;1535749432777
6041.4;1535749536669
6037.6;1535749640885
6042;1535749745752
6047.9;1535749849898
6044.5;1535749955617
6043.4;1535750059320
6042.4;1535750163332
6042;1535750267286
6024.2;1535750371687
6025.4;1535750477270
6030.5;1535750580690
6029.1;1535750684287
6024.2;1535750788285
6025;1535750892750
6030.3;1535750996946
6032.7;1535751100330
6036.5;1535751204509
6040.2;1535751309636
6042.4;1535751413978
6042.4;1535751518692
6042.4;1535751623118
6044.3;1535751726284
6055.7;1535751832116
6055.4;1535751935327
6047.3;1535752039236
6046.6;1535752143036
6048.9;1535752247266
6048.7;1535752351145
6048.7;1535752455486
6049;1535752559883
6042.9;1535752666383
6039.1;1535752770010
6029.6;1535752875812
6034.2;1535752979703
6033;1535753084764
6039.7;1535753188114
6037.6;1535753292234
6037.9;1535753395648
6037.9;1535753499889
6022;1535753604445
6024.9;1535753708522
6028.4;1535753813153
6029;1535753916857
6029.4;1535754020805
6030;1535754124815
6041.9;1535754229881
6043.1;1535754333290
6044.6;1535754437136
6038.9;1535754540841
6044.4;1535754645144
6044.8;1535754749333
6041.4;1535754853510
6042.8;1535754957768
6042.3;1535755062550
6041.5;1535755166278
6041.5;1535755270643
6042.6;1535755375207
6042.1;1535755478646
6042.8;1535755582730
6038;1535755686737
6035.4;1535755791904
6038.2;1535755896038
6038.9;1535755999332
6040.3;1535756104467
6037.6;1535756208679
6036.8;1535756313260
6035.3;1535756417754
6023.5;1535756522858
6044.3;1535756627752
6044.2;1535756732167
6047;1535756835692
6041.1;1535756939316
6044.4;1535757044310
6047.2;1535757149888
6047.1;1535757253490
6050;1535757357946
6050;1535757462750
6050;1535757567890
6050;1535757671751
6049.9;1535757776394
6048.1;1535757880282
6045.9;1535757984879
6046.2;1535758089161
6046.2;1535758192917
6045.9;1535758297897
6049.8;1535758401095
6049.5;1535758505102
6045.8;1535758608717
6027.9;1535758712541
6022.4;1535758816290
6022.8;1535758920328
6027.9;1535759025329
6029.9;1535759129422
6040.1;1535759234001
6039.3;1535759337646
6039.2;1535759442288
6037.7;1535759546092
6037.2;1535759651329
6037.3;1535759755146
6031.2;1535759859223
6031.2;1535759962809
6040;1535760066490
6039.6;1535760170347
6042.8;1535760274629
6041.1;1535760378940
6045.9;1535760484403
6045.9;1535760588331
6045.9;1535760693061
6044.9;1535760796978
6043.1;1535760900347
6042.7;1535761003969
6042.7;1535761108387
6045.9;1535761213263
6045.8;1535761318445
6045.9;1535761421814
6046;1535761527029
6047.4;1535761630597
6047.6;1535761734995
6048.3;1535761838647
6048.5;1535761942521
6049.9;1535762047317
6047.4;1535762151900
6047.4;1535762257237
6049.8;1535762361383
6048.5;1535762464738
6048;1535762568619
6048;1535762672979
6048;1535762776868
6045.3;1535762881256
6045.3;1535762985467
6043.8;1535763090165
6043.8;1535763194509
6050;1535763299509
6059;1535763403650
6055.7;1535763507166
6055.8;1535763611605
6058.3;1535763715454
6059;1535763820159
6059;1535763924576
6059;1535764028970
6066.4;1535764133361
6055.2;1535764236898
6058.7;1535764341645
6051.4;1535764446088
6058.5;1535764550330
6058.6;1535764654166
6058.6;1535764758310
6058.6;1535764862272
6059.9;1535764965665
6051.4;1535765071089
6051.6;1535765174490
6051.6;1535765279145
6050;1535765382509
6049.9;1535765486625
6049.9;1535765591338
6050;1535765695488
6050;1535765799089
6056.8;1535765903331
6055.2;1535766007492
6055.1;1535766111442
6055.1;1535766217231
6055.2;1535766320330
6049.9;1535766424916
6049.7;1535766528203
6046.8;1535766631785
6044.8;1535766735339
6045.5;1535766839859
6045;1535766943001
6044.9;1535767047918
6044.9;1535767152687
6044.9;1535767257690
6048.7;1535767360773
6048.7;1535767465815
6049.4;1535767570327
6055.1;1535767673976
6057.4;1535767778078
6057.4;1535767881172
6059;1535767985185
6059;1535768090142
6059;1535768193836
6059;1535768297949
6058.9;1535768402287
6059;1535768506491
6059;1535768611248
6059;1535768715146
6058.3;1535768819798
6069.3;1535768923890
6064.6;1535769027001
6065.3;1535769133000
6065.3;1535769236446
6066.4;1535769340408
6068.6;1535769446012
6067;1535769550405
6066.9;1535769655380
6059.9;1535769759755
6057.6;1535769864538
6054.6;1535769968551
6056.4;1535770072795
6056.5;1535770177462
6058.8;1535770282303
6058.8;1535770386884
6058.8;1535770490391
6053.3;1535770594617
6053.2;1535770698663
6056;1535770804731
6054.6;1535770908654
6054.6;1535771012749
6054.7;1535771116887
6054.7;1535771220766
6057;1535771325754
6055.6;1535771428790
6053.9;1535771532695
6054.6;1535771636330
6053.2;1535771740812
6054.4;1535771844364
6054.6;1535771948009
6057.8;1535772052894
6058.2;1535772156338
6058.1;1535772259978
6058.2;1535772363583
6058.2;1535772467799
6058.2;1535772572160
6058.1;1535772677019
6058.2;1535772780161
6058.2;1535772883694
6060.9;1535772988518
6069.9;1535773092329
6066.4;1535773196213
6067.6;1535773301600
6066.7;1535773404748
6069.9;1535773508329
6069.9;1535773611701
6067.7;1535773715644
6067.7;1535773818993
6067.8;1535773923101
6069.9;1535774026978
6069.9;1535774131335
6068;1535774236239
6068;1535774340185
6068;1535774444472
6068;1535774548563
6068;1535774653502
6068;1535774757906
6068;1535774861306
6062.3;1535774965385
6068;1535775069102
6068;1535775173834
6068;1535775278001
6068;1535775381609
6063;1535775485445
6063;1535775589901
6067.9;1535775693873
6065.6;1535775798163
6061.7;1535775901944
6064.3;1535776005663
6064.4;1535776109701
6059.2;1535776214341
6059.2;1535776318212
6059.2;1535776422706
6060.4;1535776526330
6059.5;1535776630166
6059.4;1535776734521
6057.7;1535776838771
6060.6;1535776943347
6061.9;1535777047821
6061.7;1535777152241
6063.6;1535777255353
6063.6;1535777358946
6063.5;1535777463239
6064.8;1535777567355
6056;1535777671364
6064.9;1535777775331
6064.2;1535777878665
6064.8;1535777983045
6065;1535778086650
6065;1535778190790
6068;1535778294707
6066.9;1535778399356
6061.6;1535778503263
6061.6;1535778607508
6061.6;1535778712327
6053.5;1535778815943
6061.6;1535778919533
6059.3;1535779023518
6058.6;1535779127234
6045.9;1535779231557
6048.4;1535779335908
6047.2;1535779439487
6047.1;1535779545384
6046.7;1535779649150
6051.7;1535779753625
6055;1535779858168
6054;1535779963017
6053.6;1535780066514
6051.9;1535780171744
6052.4;1535780276170
6057.8;1535780379897
6055.5;1535780484797
6054.1;1535780588888
6055.4;1535780692956
6058.1;1535780798088
6059.1;1535780903395
6058.1;1535781008379
6058.7;1535781112621
6059.7;1535781217251
6059.2;1535781321015
6060.6;1535781425510
6059.5;1535781531327
6059;1535781636117
6059;1535781740162
6059;1535781844160
6059.3;1535781947768
6053.7;1535782052714
6053.6;1535782157112
6053.2;1535782261717
6053.4;1535782367256
6051;1535782471332
6050.9;1535782575713
6051;1535782680282
6051;1535782784512
6051;1535782889958
6050.9;1535782993563
6051;1535783097759
6051;1535783202022
6050.9;1535783306031
6050.9;1535783410559
6051;1535783514447
6051;1535783618062
6051;1535783722164
6050.9;1535783826313
6048.2;1535783931466
6048.3;1535784035022
6048.3;1535784138879
6048.3;1535784242902
6048.4;1535784346714
6050.9;1535784451718
6050.8;1535784556384
6051;1535784660205
6053.4;1535784764329
6059.2;1535784868161
6060;1535784972329
6058.8;1535785076943
6057.7;1535785181122
6056.8;1535785287210
6060.7;1535785391145
6061.8;1535785497015
6059.5;1535785600160
6061.8;1535785704509
6061.8;1535785808646
6069.8;1535785912548
6066.9;1535786016979
6065;1535786121081
6065;1535786224413
6064;1535786328444
6063.6;1535786431330
6062.8;1535786535299
6062.8;1535786640075
6061.9;1535786744272
6060.1;1535786848048
6059.9;1535786953248
6060.9;1535787057209
6059.7;1535787160983
6059.7;1535787264858
6062.9;1535787368522
6062.7;1535787472646
6062.9;1535787576322
6062.7;1535787679947
6062.5;1535787791647
6062.6;1535787896401
6062.8;1535788001858
6062.9;1535788106241
6062.9;1535788210513
6064;1535788314125
6064;1535788417730
6064;1535788521813
6063.9;1535788626441
6063.9;1535788729947
6062.9;1535788833826
6057.9;1535788938905
6060.7;1535789042269
6061.1;1535789146508
6061.3;1535789251950
6055.2;1535789355509
6060.8;1535789459537
6060.3;1535789564456
6060.4;1535789669329
6060.4;1535789772978
6057;1535789877332
6055;1535789981645
6055;1535790086000
6057.8;1535790189586
6058;1535790293521
6058.1;1535790397841
6057.9;1535790501259
6058;1535790604896
6059.8;1535790708251
6059.9;1535790812185
6060;1535790915874
6067.1;1535791019876
6069.9;1535791123850
6067.4;1535791228000
6069.7;1535791332884
6069.7;1535791436598
6069.7;1535791540454
6069.6;1535791644836
6069.9;1535791748923
6069.8;1535791852725
6067.8;1535791956735
6068.9;1535792060727
